url,movie,id,rating,title,review,helpful
https://www.imdb.com/review/rw1246057/?ref_=tt_urv,elf,rw1246057,7," A Great Family and Holiday Film
",This film is about a man (Farrel) who had just learned that he was born human! He never knew that he was human and he imagined that he was an elf the whole time! Now he needs to search for his biological father instead of his elf father. He finds him but his father won't believe it. They take a DNA test and you know what? He is his father! I must say this film entertained me a lot! It' actually really funny and I wasn't expecting from it that much. This film made me cry from its sweet moments. This is also a great film for the family looking for a great Christmas movie to watch. The adults won't get bored and the kids will have the time of their lives! The special effects are great to see. I highly recommend anyone who hasn't seen this movie to see it!,"
                    1 out of 2 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        Permalink
                "
https://www.imdb.com/review/rw1235570/?ref_=tt_urv,elf,rw1235570,NA," good holiday fun
","This was a funny holiday film with great performances all around. Will Ferrell gives one of the best performances of his career (and one of the funniest) as a human raised by Santa and his elves. When he was a baby, he crawled into Santa's sack, which explains how he got there. Now that he's an adult and six feet tall, he realizes he's no elf. He gets Santa's permission to go to New York and find his father, who is on Santa's naughty list. Once he arrives in New York City, however, he has a tougher time adjusting to the ""human"" world than he ever imagined. He tracks down his father (well played by James Caan) and convinces him of who he is. Initially a jerk, having Buddy (Ferrell) in his life makes Cann make some changes in his life and priorities. He is originally totally immersed in his job. I think this was a wonderful family film for the holidays and really recommend it.*** out of ****","
                    1 out of 2 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        Permalink
                "
https://www.imdb.com/review/rw1136658/?ref_=tt_urv,elf,rw1136658,8," ""Buddy the Elf, what's your favorite color?""
","Christmas movies go into two categories. There are the ones that become classics and sometimes become a part of a family's Christmas tradition. Then there are the ones that are just there for the season, like the ones made for TV or just some that have been forgotten. This movie is definitely one that will become an instant success in your house around the holidays.Elf is the story of Buddy the Elf (Will Ferrell) who is essentially the spirit of Christmas as we like to see it. Buddy is a human living in the North Pole because he found his way into Santa's sack of toys. Growing up around elves, he began to notice some differences between him and the other elves. When Buddy's adoptive father Papa Elf (Bob Newhart) tells Buddy that he isn't an elf, he sets out on a journey to New York City to find his father Walter (James Caan), the publisher of children's books who doesn't really know the meaning of Christmas.During his time in NYC, Buddy shacks up with Walter and his family. He gets a job working as a department store worker in their Christmas department. There he meets Jovie (Zooey Deschanel), the girl who catches Buddy's eye with her kindness and great personality. Buddy tries to get his father off of Santa's naughty list and bring his family closer together.Ferrell is absolutely perfect as Buddy. His childish character is hilarious and what better than letting a ""kid"" run free in New York City. A place full of new experiences like traffic, rotating glass doors, and elevators. His character really does embody the spirit of Christmas. To be good, sing songs, and celebrate. Although Christmas has gone commercial, this movie is a great way to feel good around the holidays. The relationship between Buddy and his father is an awkward one at first, but grows over time. Whenever they are near each other it is a laugh riot. Ferrell is always hilarious and truly makes the movie. Nobody could have been Buddy better than Will.Elf is a joy to watch over and over again. Soon after you see it you will be quoting it all day long. It's addictive in a good way. Ferrell has been on a roll with movies as of late and this is a Will at his best. He makes being a big kid look easy and fun. Elf has comedy and is appropriate for the whole family. This movie will make you feel all warm inside even in the North Pole. Elf is a winner.","
                    1 out of 2 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        Permalink
                "
https://www.imdb.com/review/rw1105369/?ref_=tt_urv,elf,rw1105369,7," If you're looking for just one good Christmas movie this holiday...
","When I first saw the trailer for Elf a little more than six months ago, I immediately jumped to the conclusion that it would be yet another Christmas movie rehash, with elves, Santa Clause, and snow to draw its audience. But to my surprise, when I first saw Elf, I was more quickly drawn back in awe than let down. It's totally different than what I was expecting. Yes, it has elves, Santa Clause, and snow in it. But it's not the same as everything else you may have seen this holiday season. Elf is it's own movie. Not confined to the age-old tradition like a lot of other films.First of all, the acting is simply top-notch and superb to the max. There can be no denying that. Will Ferrell is, without a doubt, on the top of his game in Elf. He displays all the signs of a good, up-and-coming actor. As if his comedian skills were not grand enough, now it looks like he is set on outdoing himself with acting. While some of his previous movies have done nothing but upset me, this one definitely made up for all of those. Then there is James Caan, who plays the role of Buddy's (Will Ferrell) father. As a grumpy, miserable old man, Caan churns out a good performance, and his change in attitude toward the end of Elf leaves the movie on a touching note. Not to forget the supporting cast, however. Bob Newhart (Papa Elf) and Zooey Deschanel (Buddy's ""interest"") both do their thing, especially Zooey who's character I really liked.Christmas movies tend to be quite like one another. But something in Elf sticks out and makes it a whole different movie. I'm not sure if it was Ferrell eating candy and syrup-covered spaghetti, the snowball fight that ensued in between, or the epic ending that featured Santa Clause escaping from the media, but Elf just clicked with me.As for complaints about Elf, I have but a couple that I'd have to say narrowly took away from the film. First and foremost is the predictability of it all. The ending is all too obvious; it wouldn't take a brain surgeon to figure out that everyone would leave happy, and Santa Clause would race off into the night sky shouting ""ho ho ho"". Nor was it too hard to guess that James Caan would come around sooner than later. Again, quite predictable. Also, the ending bugged me. I didn't like the angle of the media chasing Santa Clause. Up until the end, though, Elf was nearly flawless But these two flaws don't hurt the score of Elf too much.So if you're looking for one good holiday film this Christmas, look no further than Elf. I overlooked it from the beginning... heck, you probably will too. But give it a try. I promise you, it will definitely be worth your time!","
                    1 out of 2 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        Permalink
                "
https://www.imdb.com/review/rw1093413/?ref_=tt_urv,elf,rw1093413,7," Toy maker
","""Elf"" directed by Jon Favreau turned out the other night on a cable channel. Not having see this popular film before, we decided to take a look. Frankly, it was a pleasant surprise. The film, written by David Barenbaum, takes great pleasure in bringing together the unreal world of Santa Claus and his helpers, the elves, with present day Manhattan. What a ride are we in for! As played by Will Ferrell with deadpan manner, Buddy, the elf of the story is wiser than some of the people he meets along the way. The encounter with a father, Walter, he didn't know until now, is at the center of the story. The jaded city people are not ready for this childlike figure that is all kindness. James Caan, an otherwise intense type, makes a great contribution to the film. Mr. Favreau gets good performances from his talented cast.""Elf"" will be appreciated not only by children, but those young at heart who will have a great time watching the film.","
                    1 out of 2 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        Permalink
                "
https://www.imdb.com/review/rw0984522/?ref_=tt_urv,elf,rw0984522,10," Elf!
","One of the funniest Christmas movies is Elf that stars Will Ferrell, James Caan, Bob Newhart, Edward Asner, Mary Steenburgen, Zooey Deschanel, and Michael Lerner! Wil Ferrell is is just excellent in this film. He hilarious and charming and I really like his character. Caan is also very good in the film and so is Steenburgen. Lerner has a very good performance too. The acting by everyone else in the film is good. There are so many hilarious moments in this picture and when I saw Elf it I just could not believe it! Its that funny! I love Ferrell's walk in the park. The music by John Debeney is excellent! If you want to see Wil Ferrell as a hilarious character and want to see a very good Christmas film then I strongly recommend that you do what I did and buy Elf today!","
                    1 out of 2 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        Permalink
                "
https://www.imdb.com/review/rw0953456/?ref_=tt_urv,elf,rw0953456,10," Simply fantastic
","When i first went to see this film it was to keep my little cousins happy but i found myself enjoying it more than my 10 year old cousins. Its without question 1 of the funniest films I've seen over the last few years. I was laughing out load for most of the movie and it never got too bogged down inthe emotional aspect of the father son relationship.Definitely up there with the best Xmas movies like Home Alone1/2,Miracle on 34th Street, The Santa Clause etc. Will.F is top class as most of his other movies have proved. Top stuff watch it, then watch it again","
                    1 out of 2 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        Permalink
                "
https://www.imdb.com/review/rw0875696/?ref_=tt_urv,elf,rw0875696,NA," F-U-N-N-Y
","After seeing this movie at a sneak preview, I gotta say I loved it!! I hadn't heard much about it and really wasn't interested as most movies starring members of SNL are usually not very good! But was I ever pleasantly surprised! This movie was really funny! Wil (Buddy the elf)was hliarious as a man raised to believe he is an elf. His genuinely good heart and sweet disposition just make you smile, even when hes not saying a word. To see 'tough guy' James Caan in a comedy was also a bonus- he is great as a cold-hearted New York career man! As always, Bob Newhart is just awesome- who is more funny than him? His facial expressions alone deserve comedy awards!!! True this film is not gonna win any awards but who cares?! It has a great supporting cast, all of whom play their parts perfectly! Its is funny, enjoyable and a really good holiday picture. Great for kids, adults, teenagers, whoever!! You're gonna laugh and thats what a comedy is for!!!","
                    1 out of 2 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        Permalink
                "
https://www.imdb.com/review/rw0875680/?ref_=tt_urv,elf,rw0875680,NA," It's what you'd expect really
","SPOILERS (but then, it was always going to be predictable!)So it's Christmas time again, and as per usual, in amongst the ""Lord Of The Rings"" and the other big blockbusters, there's the occasional Christmas fairytale. This year's offering is ""Elf"" staring Will Ferrell, a film which is really exactly what should be expected.In ""Elf"" Ferrell plays Buddy, a baby who one Christmas crawls into Santa's sleigh, and is then raised by Elves as their own. Thirty years later and Buddy finally realises that he's different to everyone else (despite being double their size of course). So with this in mind, Buddy heads off towards New York looking for his biological father (James Caan). Whilst there, Buddy influences everyone around him, and eventually revives the Christmas spirit.So what can actually be said about ""Elf""? Well, first and foremost, someone on here wrote that this film will be shown every Christmas for years to come. That person is spot on. ""Elf"" is forever going to be shown along with a selection of films (""Jingle All The Way"", etc) over Christmas at times when adults will want to sleep and children will want to be distracted. Secondly, it's worth stating that this film isn't as bad as some people might expect. If you expect cheese and you expect that weak plotted family film, your probably spot on. The special effects are simplistic when used, and the plot might be as weak as previously mentioned, but all in all, what would you expect from a film about an oversized elf?I guess it's hard to say too much about Farrell as I must admit to being a newcomer to his humour. He does what seems an acceptable job, and he cracks the occasional hilarious line. What seems ironic though is that some of the funniest lines are actually designed for adults and spoken by James Caan. Right now I can imagine people reading this review thinking ""what the hell is he on about?"", well all I can suggest is to listen more carefully. There is, I admit they're rare, the occasional really funny comment made in this film which, as a result of it being a childs film, probably won't be noticed in a cinema full of children. These comments aren't particularly hidden, but they are throw away comments which aren't fussed over.To summarise, ""Elf"" was never going to be anything special. It was always going to be a typical Christmas story, designed primarily for children, but with the occasional throw away adult line. With this definition in line, ""Elf"" fulfills it's pledge. It doesn't look though like the type of film which would really make too much money (In England anyway, it's run has coincided not only with the final ""Lord Of The Rings"" film, but also with the far more appealing live action version of ""Peter Pan""). This film is in the end of the day, definately one for television.","
                    1 out of 2 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        Permalink
                "
https://www.imdb.com/review/rw0875678/?ref_=tt_urv,elf,rw0875678,7," Not a bad Christmas comedy at all, though nothing great
","Jon Favreu and Will Ferrel as a director/star combo is a good premise and execution here in Elf, as they create a film that assuredly works for the whole family.  This is because the film is as much directed towards fans of Ferrel from Saturday Night Live (which ranges with both sexes from little kids to people in their middle ages) as it is towards those looking for the holiday spirit.  Bottom line is, he makes the movie fun to watch, among a cast of well knowns (the likes of Bob Newhart, Ed Asner, Mary Steenburgen, Artie Lange, and Andy Richter pop up, and James Caan has a better than average supporting role).  Here, Ferrel plays Buddy, a man who's grown up adopted in the North Pole.  Raised by Elves, it pains him to find out that he isn't one, and that his father didn't even make Santa's 'Nice' list this year.  He decides to seek him out in New York, and has a brief stint working in a department store, followed by the mailroom of his father's office in the Empire state building.From what I described of the plot it sounds a little routine, and it is, but there are some things in the story that are inspired, though most of the joy in the film comes from Ferrel's Buddy.  Some might take his performance as over the top or lame, however I think he finds just the right bit of gleeful un-awareness at what he does, good and not so good, and there are a few real howlers too.  Best scene- Buddy confronts the department store Santa in front of the children (this is a near draw with the scene in the recent Bad Santa where Billy Bob beats down the plastic reindeer in the store).  Only the last part of the film, the Christmas Night bit, doesn't work at all.  A nice little Christmas comedy, which can be seen after the Holidays too. B+","
                    1 out of 2 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        Permalink
                "
https://www.imdb.com/review/rw0875661/?ref_=tt_urv,elf,rw0875661,NA," Find out: why Will Ferrell's performance is a good one, and which radiant newcomer to look out for...
","As the delightful human who was raised by elves at the north pole, Will Ferrell, the greatest new comic actor out, walks a fine line between satire and genuineness.If he played Buddy completely for laughs, the movie would not imbue the audience with christmas spirit, and make us forget our doubts for a magical hour and a half.If he played Buddy completely subversively, poking fun at the christmas myth, adults would perhaps have had a few more laughs than they did.The reason Ferrell's performance is one of the best comic performances in recent memory, is that it serves both these purposes: there is a hint of satire in Ferrell's over-the-top enthusiasm, yet the innocence on his face appears absolutely genuine. One of the greatest sources of humour in the movie comes from actually believing Buddy has the mind of a child.Truly a remarkable thing. After this he goes on my list of greatest comic actors.My other favourite thing about this movie (which i found absolutely magical) was exciting newcomer Zooey Deschanel. She was absolutely radiant in this movie. I would watch it again just to watch her. She played William's sister in ""Almost Famous"" who leaves home to become an airline hostess (and plays Simon & Garfunkel's ""America"" to her mother to explain why she must, in one of the movies's best scenes). She also played one of the funniest characters in ""The Good Girl"" - Cheryl who remedies her boredom with her job by insulting customers without their understanding. I've now become a pilgrim of hers, and will follow movies wherever she goes. And believe me, i'm not usually this enthusastic!","
                    1 out of 2 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        Permalink
                "
https://www.imdb.com/review/rw0875650/?ref_=tt_urv,elf,rw0875650,NA," Not Your Typical Christmas Story.
","Former ""Saturday Night Live"" standout Will Farrell stars as a man who was actually reared at the North Pole by Santa Claus (Ed Asner) and a group of kind and loving elves (led by Bob Newhart) after he wandered into Asner's bag of toys by accident one night at an orphanage when he was a baby. Fast-forward 30 years and the secret is finally out that Farrell is really human and that his father (James Caan) hails from New York City of all places. Now Farrell decides to leave the only home he has ever known in order to hopefully fit in with the human world, but his transition is difficult with usually hilarious results. ""Elf"" is another one of those productions this year that I liked even though there is really not as much substance as I would have hoped. Farrell, who was the only redeeming thing in the disgusting ""Old School"", is basically given free-will to run everything in the show and ends up dominating with a consistent performance that is surprisingly believable and definitely comical. Everyone else is present, but Farrell proves to be a true comedic force almost by himself. Overall the good messages sent by the film, the smart Christmas undertones and some very creative attempts at entertaining its audience are all enough to make ""Elf"" a strange winner that could best be described as the guiltiest of guilty pleasures. 4 stars out of 5.","
                    1 out of 2 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        Permalink
                "
https://www.imdb.com/review/rw0875648/?ref_=tt_urv,elf,rw0875648,5," He Caan stay at the North Pole for all I care!
","A typical christmas movie, full of light hearted comedy, familyvalues and packed to the brim with sick inducing sentiment.Thankfully, the comedy is actually funny (unlike many of it'scontemporaries), mainly due to the lead character Buddy played bythe new comic genius of WIll Farrell. Having found hisperformances hilarious in `Jay and Silent Bob Strike Back' and`Old School' my expectations for his performance in this film werestill fulfilled thankfully, despite it this film actually being pretty dire. It all moves along well enough and is moderately entertaining, butthe end was a little too much to stomach for me with the obligatorysentimental christmas message. The story and ending arepainfully obvious and adds nothing new. Unfortunately all the bestjokes were used in the trailer so if you are after something freshand funny, just watch the trailer and save yourself an hour and ahalf.5/10","
                    1 out of 2 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        Permalink
                "
https://www.imdb.com/review/rw0875639/?ref_=tt_urv,elf,rw0875639,7," Nice performance from Ferrell raises this above average
","Affable, amusing holiday fare.  There's really nothing terribly new here--the film's basically a collection of Christmas-movie clichés strung together like Buddy's meticulously crafted paper snowflakes.  But Will Ferrell's deeply committed performance makes things worth our while. Ferrell seems to be that rarest of creatures, the `Saturday Night Live' alum who actually can make it on the big screen.  Here he gives a big, childlike, wonderfully straight-faced performance--he never winks at the audience, and that's what gives him his charm.  In fact, the entire production has a refreshing earnestness about it--there's nothing all that special about Jon Favreau's direction (though his quick cuts in the reindeer scenes preserve the illusion beautifully), but we have to admire the fact that there are no annoying pop-cultural references, grossout gags, or smarmy jokes for the adults to laugh at.  There aren't too many belly laughs, either, but unless you have a heart of stone, you're likely to have a smile on your face for the entire 95 minutes.  7 out of 10.","
                    1 out of 2 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        Permalink
                "
https://www.imdb.com/review/rw0875613/?ref_=tt_urv,elf,rw0875613,8," Surprisingly Good
","I went to see this movie with my family expecting something icredibly stupid and unenjoyable.  I have to say that I was pleasantly surprised!  The humor was for both adults and children, and there was a great family message throughout the film.  I would absolutely recommend Elf to families looking for a nice way to spend a free afternoon during the holidays.  This was one of the better Christmas films I've seen in a long time.","
                    1 out of 2 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        Permalink
                "
https://www.imdb.com/review/rw0875607/?ref_=tt_urv,elf,rw0875607,7," Will Powered
","I'm starting to think that there are dumb comedies and smart comedies. The ""dumb"" ones typically I cannot stand and usually fall into the banal (Farelly brothers) or ride one joke to exasperation (""Romy and Michelle's high School Reunion"")This is a pretty good dumb comedy. One that thankfully gets by on a single belch, a little ""tasteful"" vomit and a urine joke that spears asparagus. Instead it relies more on us liking and maybe even identifying with an ""idiot"" who is more childlike than clueless.The more Will, the more power it has...especially when we get detours from the required plot landmark visits. Scenes like... -   Will running around New York city waving at a guy hailing a taxi, swapping pamphlets, etc... -   Will hitting the ""maple"" in the mail room...making a best friend -   Will getting a DNA check at the doctor's (director Favreau)That last section may have been the funniest to me, as it felt the most free... I suspect some of that was just plain improvised based upon the props on the set??Overall of course 99% of this was scripted, but whenever a film can at least feel like the comic is just riffing, that is a key for me. (And I think it is where Eddie Murphy's career evaporated...)Certainly this film is well planned out, but to its credit (and largely to Ferrell) it does have a looseness. If you enjoyed Ferrell on SNL, you should likely be able to find humor in this. Or if you like tromp l'oiel this has some nice bits... Some of the other grandiose reviews on this (lauding Asner, for what exactly?) might unjustly inflate expectations. Product placement was a little heavy here, I wish they'd skipped that and just not spent the money on the CGI sleigh ride from the four horsemen/orcs of the central park rangers. The ending of the film suffers as many comedies do, it's the time when everyone has to pass their papers to the front.Favreau is a sharp and gracious fan of film (from his IFC show) and Ferrell is funny as a stand-up sort of everymoron. 7/10","
                    1 out of 2 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        Permalink
                "
https://www.imdb.com/review/rw0875598/?ref_=tt_urv,elf,rw0875598,10," An instant classic
","Elf will be one of those movies that is going to be an instant classic, next to great movies such as A Christmas Story, and Its a Wonderful life. This was a great movie. It had me laughing throughout most of the movie. So before or after you do your Christmas shopping go see this movie because you will love it.","
                    1 out of 2 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        Permalink
                "
https://www.imdb.com/review/rw0875597/?ref_=tt_urv,elf,rw0875597,8," A Christmas movie that doesn't suck! (***1/2)
","Good Christmas movies are a rare find, great Christmas movies even more rare. At this point, I wouldn't yet count ""Elf"" among my very favorite Christmas movies, like ""A Christmas Story"", ""National Lampoon's Christmas Vacation"" or ""Ernest Saves Christmas"" (that's right, I said ""Ernest Saves Christmas""), but I really loved it, and I think that it may join those other movies once it ages a bit. It really is that good.Will Ferrell is definitely an acquired taste, but it's hard to imagine anyone who wouldn't be amused and delighted by his very enjoyable performance as Buddy, a human who was raised by elves in the North Pole after he crawled into Santa's toy bag as a baby.Thirty-or-so years later, when Buddy has outgrown his elf surroundings, Papa Elf (a droll Bob Newhart) suggests he go to New York City to find his real father (James Caan).Naturally, there are no big curveballs thrown at the audience. There are lots of fish-out-of-water jokes, an innocent romance with a co-worker (Zooey Deschanel, who is great and looks much better with blonde hair than I expected), and a heartwarming ending, as expected. But this isn't the kind of movie that needs to be extra-original, and it more than makes up for its lack of originality with huge amounts of heart and charm.Having a pro actor/filmmaker like Jon Favreau directing (and not just some hack) is also definitely a plus. He gives a formulaic Christmas movie style and feeling, filling the soundtrack with lots of big band jazz and assembling a great supporting cast that also includes Mary Steenburgen, Faizon Love, Peter Dinklage, Andy Richter and KG! (Tenacious D fans will know who I'm talking about)All in all, this is a very fun, very pure movie that I heartily recommend to anyone who, like me, thinks that most Christmas movies suck. This is the real deal, and I know that because it made me feel like a kid again.","
                    1 out of 2 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        Permalink
                "
https://www.imdb.com/review/rw0875591/?ref_=tt_urv,elf,rw0875591,9," What is the personality of an Elf?
","Very silly.  Very funny.  A laugh riot much of the time.  However, it seemed to me that Santa and ALL of the real elves at the North Pole had normal serious personalities.  It was ONLY Buddy the human ""elf"" that had a five-year-old's personality.  So, what is the true personality of an elf? Sadly, this movie cannot offer a clear answer.I don't think it is possible for Ed Asner to be a warm cheerful believable Santa.  Tim Allen has the range to hit the warm fuzzy Santa notes.One other point, some people here seem confused about Buddy being a slow worker at the North pole, and a fast worker in New York.  The explanation for this is that Buddy is slow only if compared to real elves.  Compared to humans, Buddy's elf training makes him seem to have superior skills and abilities.","
                    1 out of 2 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        Permalink
                "
https://www.imdb.com/review/rw0875587/?ref_=tt_urv,elf,rw0875587,10," Awsome
",This movie by far was the greatest movie to laugh outloud with. I went to see this saturday and it was sold out we went to get tickets at 3:45 and had to buy tickets for the 7:15 show. it was packed so we had to sit in the front. i telling you this movie was great. Buddy the Elf is hilarious hes so stupid yet hes so sweet. Having a 6'4 elf is funny. but when he sees his dad for the first time he has no idea that his father in fact thinks he a baffoon. i think everyone should see this you'll laugh out loud.,"
                    1 out of 2 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        Permalink
                "
https://www.imdb.com/review/rw0875581/?ref_=tt_urv,elf,rw0875581,6," I laughed
","This was a pretty good movie.  It wasn't GREAT, but it was good.  I gave it a 6.  Will Ferrell was really funny.  The first thirty minutes were hilarious.  It got a little corn-ball twords the end.  Jon Favreau did a good job directing.  This is an interesting movie for him and after MADE, I expected it would be darker.  Bob Newhart was great. He didn't have a large roll, but he cracks me up.","
                    1 out of 2 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        Permalink
                "
https://www.imdb.com/review/rw0875516/?ref_=tt_urv,elf,rw0875516,10," Better than my already high expectations!
","This is the family movie hit for the holidays! I was very excited to see this movie as I am a big fan of SNL and Will Farrell. He did a superb job in this movie and the supporting cast was excellent. I had already had such high hopes for this movie that I wasn't sure if it could get any better, but it did. The storyline is a classic ""make you feel good"" theme. I would recommend this movie to anyone and it is one that I will add to my personal collection when it comes out on DVD and it will be one of those movies like Christmas Vacation that I will watch several times around the holiday season every year. Take the whole family to this show. It's worth every penny. :)","
                    1 out of 2 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        Permalink
                "
https://www.imdb.com/review/rw0875653/?ref_=tt_urv,elf,rw0875653,NA," Funny for children, but made for adults.
","View from the Second Star: Elf Elves, it seems, are good for one of three things. Building shoes while the shoemaker is asleep, making cookies and tea in trees, or manufacturing presents for all the good little girls and boys in Santa's workshop. ""Elf"", starring Will Ferrell, is the story of a human baby who snuck into Santa's toy bag while he was delivering toys to an orphanage. Santa, the kind hearted old fellow that he is, upon find this child in his toy sack, had this human baby raised in the North Pole amongst the elfish as one of their own. However, when a now fully grown Ferrel, learns of his mysterious history, he sets out for New York city to find his father and his past. Well actually not his past, just his father. sort of. This movie was funny - and anyone who says it was otherwise isn't me. From intro to the credits, I chuckled my way along the twisted bewildering path down which Ferrel leads the audience. The costume alone was a slap-in-the-face; it had me giggling at least once every fifteen minutes. Will Ferrell is hilarious: his expressions, his mannerisms, and this innocent little Elf routine: gold my friends, gold. He was good on Saturday night live, he's great in Elf. The story itself isn't really much more than a vehicle for Ferrell's parade of cutesy insane behavior. A workaholic father, a mom who cares, and a son who needs a friend, cliché if ever there was; yet somehow, a six foot elf-man really brings the whole thing together. No moment to cheesy, no ""Dad I love you"" ending. Its obvious that this film wasn't created to cater to the family audience; I think, moreover, this film was designed specifically not exclude the family while appealing Ferrels main fan base, the teens and twenty somethings, at the same time. We've seen comedy designs like this before; Shrek anybody? Another example would be Shrek.The only grievances I have for this film revolve around the late third and forth quarter where things begin to slow down comedy wise. The ""I'm an Elf in the city"" routine works beautifully, but one can only laugh at the same thing for so long. Aside from the wrap up being a little boxy, the lagging denouement, this film's marginal errors are hardly noticeable to the always entertained eye. A ridiculous setting, a heavily recycled story, and a man dressed in yellow tights. This movie has no point, but who cares - I sure didn't, and I usually care too! It works, and it's funny. Good for the kids, great for the dates. Not doing much Friday night, or any night for that matter? Why not go see Elf; if you don't have many friends you can always find people to sit with there. 7/10","
                    2 out of 8 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        Permalink
                "
https://www.imdb.com/review/rw2926540/?ref_=tt_urv,elf,rw2926540,2," Another Naif in New York Movie
","It's another naïf in New York City movie. It's box office gold. You've seen this movie before and you'll likely see it again. Splash, Big, Tangled,...the list of films in this genre is endless (and apparently all single worded). And just about all of them are better than this one. This naïf in New York City has a Christmas theme (with the expected feel-good ending). It would never have been a great film but it might have been an entertaining one if the writing was better and physical comedy funnier. What we have with film is something that will keep the kids quiet for 90 minutes while you get some valuable stuff done around the house. Even not seeing the film you will likely be able to discuss the plot points with your children.","
                    1 out of 3 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        Permalink
                "
https://www.imdb.com/review/rw1019967/?ref_=tt_urv,elf,rw1019967,7," ""You sit on a throne of lies!""
","Will Ferrell is a pure performer, everything he does, he goes head-first into. I didn't love him in Old School, though many many many other did love the over-the-top 37 year old college kid, but I did admire his enthusiasm for the role and his commitment to make it funny. His shtick works much better for me here in Elf, the story of a 6'4"" elf named Buddy in Santa's workshop, twice as big as his fellow workers, though not twice as productive. His size hurts his ability to work hard, eventually leading to Papa Elf (the always devastatingly understated Bob Newhart) to tell Buddy that his father is a real human from New York, and Buddy came to the North Pole by accident. After leaving the Rudolph the Red Nosed Reindeer-esquire North Pole for New York. The childish naiveté of Buddy in the corporate world of business New York at Christmas time gets him into trouble, first with a department store Santa (Artie Lange from the Howard Stern show) then with an children's author who is said to have sold more books than Dr. Seuss, the surly Miles Finch (Peter Dinklage). James Caan plays Buddy's real father, he has the difficult job of playing straight man to Will Ferrell while convincing us that he really does think his son worked for Santa Claus. Mary Steenbrugen is Caan's wife, a woman who takes to Buddy right away and does not question where he came from and how he knows her husband. And then there is Jovie (Zooey Deschanel), a department store clerk who falls for Buddy, even though he sounds like a 14 year old, but somehow that wins her over. There is a lot to Elf that can be dismissed as too out there, but it is the triumph of director Jon Favreau (Swingers) that we buy into Buddy's character, that we root for both he and Santa (Ed Asner) to save Christmas, and that we don't question what is going on with Jovie's fascination with Buddy. Farrell sells Buddy to the max, every time we see him, we see a man in yellow tights walking down the streets of New York (or Vancouver, either or), running out into traffic and hugging James Caan. What would Papa Corleone think? Finally, there are the cute little animals that live in the North Pole, Favreau brings us claymation character like the ones we see in ""Rudolph"" and countless other Christmas specials, and I'm a sucker for them. Especially walruses. This last touch, seen in the beginning of the film, takes the viewer back to their younger days, where every year we wonder if Santa will be able to leave the North Pole because of the thick fog, and every year, Rudolph comes to the rescue. I think that's where the film's charm comes from. While not a great film, Elf is harmless holiday fun for the entire family, well mostly harmless. Will Ferrell does wear yellow tights...","
                    1 out of 3 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        Permalink
                "
